row_index,old_s3_url,new_s3_url,status,moving_logos
340,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-CssSpecificityAndCascade-pjts-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-CssSpecificityAndCascade-pjts-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@0m45s(right-to-left,134px);Logo Bottom Right 2@0m45s(right-to-left,133px);NX IB 3@0m45s(right-to-left,133px);Nxtwave With IB in Slide@0m45s(right-to-left,133px)"
341,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-approachesToEntrepreneurshipPart9-mngt-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-approachesToEntrepreneurshipPart9-mngt-English-V1-720p_ibhlr.mp4,success,"Big IB HUbs In Slide@0m23s(right-to-left,101px);Only IB HUbs@0m52s(right-to-left,102px);Logo Bottom Right 2@0m52s(right-to-left,989px);NX IB 3@0m52s(right-to-left,103px)"
342,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-approachesToEntrepreneurshipPart9-mngt-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-approachesToEntrepreneurshipPart9-mngt-Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m11s(right-to-left,54px);IB Co In Slide@0m11s(right-to-left,54px);Only IB HUbs@0m34s(right-to-left,72px);Logo Bottom Right 2@0m34s(right-to-left,907px);NX IB 3@0m34s(right-to-left,72px)"
343,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-approachesToEntrepreneurshipPart9-mngt-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-approachesToEntrepreneurshipPart9-mngt-Telugu-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m17s(right-to-left,26px);IB Co In Slide@0m17s(right-to-left,26px);Only IB HUbs@0m39s(right-to-left,65px);Logo Bottom Right 2@0m39s(right-to-left,65px);NX IB 3@0m39s(right-to-left,65px)"
344,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-cssSpecificityAndCascade-pjts-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-cssSpecificityAndCascade-pjts-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m58s(right-to-left,135px);Logo Bottom Right 2@1m58s(right-to-left,134px);NX IB 3@1m58s(right-to-left,134px);Nxtwave With IB in Slide@1m58s(right-to-left,134px)"
345,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-cssSpecificityAndCascade-pjts-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-cssSpecificityAndCascade-pjts-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m1s(right-to-left,125px);Logo Bottom Right 2@1m1s(right-to-left,125px);NX IB 3@1m1s(right-to-left,125px);Nxtwave With IB in Slide@1m1s(right-to-left,124px)"
346,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-cssSpecificityAndCascade-pjts-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-cssSpecificityAndCascade-pjts-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@0m53s(right-to-left,169px);Logo Bottom Right 2@0m53s(right-to-left,170px);NX IB 3@0m53s(right-to-left,170px);Nxtwave With IB in Slide@0m53s(right-to-left,169px)"
347,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0 VirtualRealityInTraining-dr-apj-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0 VirtualRealityInTraining-dr-apj-English-V1-720p_ibhlr.mp4,success,
348,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0 VirtualRealityInTraining-dr-apj-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0 VirtualRealityInTraining-dr-apj-Telugu-V1-720p_ibhlr.mp4,success,
349,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0InternetOfThingsPart1-dr-apj-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0InternetOfThingsPart1-dr-apj-Hindi-V1-720p_ibhlr.mp4,success,
350,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0VirtualRealityInTrainingPart1-dr-apj-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0VirtualRealityInTrainingPart1-dr-apj-English-V1-720p_ibhlr.mp4,success,
351,s3://nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0VirtualRealityInTrainingPart1-dr-apj-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/17-11-2020/17-11-2020-introductionToIndustrialRevolution4.0VirtualRealityInTrainingPart1-dr-apj-Telugu-V1-720p_ibhlr.mp4,success,
352,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-approachToSolveCodingAssignments-ai-ml-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-approachToSolveCodingAssignments-ai-ml-English-V1-720p_ibhlr.mp4,success,
353,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-approachesToEntrepreneurshipPart10-mngt-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-approachesToEntrepreneurshipPart10-mngt-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m27s(right-to-left,45px);IB Co In Slide@0m27s(right-to-left,45px);Only IB HUbs@0m54s(right-to-left,142px);Logo Bottom Right 2@0m54s(right-to-left,143px);NX IB 3@0m54s(right-to-left,143px)"
354,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-approachesToEntrepreneurshipPart10-mngt-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-approachesToEntrepreneurshipPart10-mngt-Telugu-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m24s(right-to-left,16px);IB Co In Slide@0m24s(right-to-left,16px);Only IB HUbs@0m43s(right-to-left,97px);Logo Bottom Right 2@0m43s(right-to-left,952px);NX IB 3@0m43s(right-to-left,97px)"
355,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-buildingYourOwnResponsiveWebsite-BannerSection-pjts-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-buildingYourOwnResponsiveWebsite-BannerSection-pjts-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@44m45s(left-to-right,28px);Logo Bottom Right 2@44m45s(left-to-right,29px);NX IB 3@44m45s(left-to-right,29px)"
356,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-buildingYourOwnResponsiveWebsite-BannerSection-pjts-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-buildingYourOwnResponsiveWebsite-BannerSection-pjts-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@47m51s(left-to-right,28px);Logo Bottom Right 2@47m51s(left-to-right,29px);NX IB 3@47m51s(left-to-right,29px);Only IB HUbs@51m28s(bottom-to-top,0px);Logo Bottom Right 2@51m28s(bottom-to-top,0px);NX IB 3@51m28s(bottom-to-top,0px);Only IB HUbs@51m35s(left-to-right,12px);Logo Bottom Right 2@51m35s(left-to-right,12px);NX IB 3@51m35s(left-to-right,12px);Only IB HUbs@52m4s(right-to-left,12px);Logo Bottom Right 2@52m4s(right-to-left,12px);NX IB 3@52m4s(right-to-left,12px);Only IB HUbs@52m8s(left-to-right,12px);Logo Bottom Right 2@52m8s(left-to-right,12px);NX IB 3@52m8s(left-to-right,12px);Only IB HUbs@55m11s(right-to-left,40px);Logo Bottom Right 2@55m11s(right-to-left,41px);NX IB 3@55m11s(right-to-left,41px)"
357,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-buildingYourOwnResponsiveWebsiteBannerSection-pjts-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-buildingYourOwnResponsiveWebsiteBannerSection-pjts-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@36m27s(left-to-right,28px);Logo Bottom Right 2@36m27s(left-to-right,29px);NX IB 3@36m27s(left-to-right,29px)"
358,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-Hindi-dr-apj-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-Hindi-dr-apj-V1-720p_ibhlr.mp4,success,
359,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-Hindi-xpmf-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-Hindi-xpmf-V1-720p_ibhlr.mp4,success,
360,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-dr-apj-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-dr-apj-English-V1-720p_ibhlr.mp4,success,
361,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-dr-apj-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-dr-apj-Hindi-V1-720p_ibhlr.mp4,success,
362,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-dr-apj-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-dr-apj-Telugu-V1-720p_ibhlr.mp4,success,
363,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-xpmf-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-xpmf-English-V1-720p_ibhlr.mp4,success,
364,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-xpmf-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-creatingMentalImages-xpmf-Telugu-V1-720p_ibhlr.mp4,success,
365,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-stackLibraryC-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-stackLibraryC-cp-English-V1-720p_ibhlr.mp4,success,
366,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-stackLibraryJava-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-stackLibraryJava-cp-English-V1-720p_ibhlr.mp4,success,
367,s3://nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-stackLibraryPython-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/18-11-2020/18-11-2020-stackLibraryPython-cp-English-V1-720p_ibhlr.mp4,success,
368,s3://nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-VariablesAndDataTypes-tf-English-V3-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-VariablesAndDataTypes-tf-English-V3-720p_ibhlr.mp4,success,"Only IB HUbs@5m26s(right-to-left,10px);Logo Bottom Right 2@5m26s(right-to-left,11px);NX IB 3@5m26s(right-to-left,11px);Nxtwave With IB in Slide@5m27s(left-to-right,107px)"
369,s3://nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-VariablesAndDataTypes-tf-Hindi-V2-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-VariablesAndDataTypes-tf-Hindi-V2-720p_ibhlr.mp4,success,"Nxtwave With IB Small@5m29s(right-to-left,79px)"
370,s3://nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-Week1AssignmentDay-mngt-English-V2-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-Week1AssignmentDay-mngt-English-V2-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m11s(right-to-left,35px);IB Co In Slide@0m11s(right-to-left,34px);Medium IB HUbs Author In Slide@21m55s(bottom-to-top,29px);IB HUbs Full Screen@21m55s(bottom-to-top,29px)"
371,s3://nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-Week1AssignmentDay-mngt-Hindi-V2-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-Week1AssignmentDay-mngt-Hindi-V2-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m18s(right-to-left,64px)"
372,s3://nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-variablesAndDatatypes-tf-Telugu-V3-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-variablesAndDatatypes-tf-Telugu-V3-720p_ibhlr.mp4,success,"Nxtwave With IB Small@3m50s(right-to-left,41px)"
373,s3://nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-week1AssignmentDay-mngt-Telugu-V2-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/5-12-2020/18-11-2020-week1AssignmentDay-mngt-Telugu-V2-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m13s(right-to-left,56px);IB Co In Slide@0m13s(right-to-left,55px);Nxtwave With IB Small@21m59s(bottom-to-top,175px)"
374,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/telugu/19-11-2020-loopControlStatements-Telugu-V2.mp4,,error: Expected output not found: ./processed_videos374/19-11-2020-loopControlStatements-Telugu-V2_ibhlr.mp4,
375,s3://nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-introductionToIndustrialRevolution4.0InternetOfThingsSmartCities-dr-apj-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-introductionToIndustrialRevolution4.0InternetOfThingsSmartCities-dr-apj-English-V1-720p_ibhlr.mp4,success,
376,s3://nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-loopControlStatements-tf-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-loopControlStatements-tf-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@6m32s(right-to-left,12px);Logo Bottom Right 2@6m32s(right-to-left,12px);NX IB 3@6m32s(right-to-left,12px)"
377,s3://nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-loopControlStatements-tf-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-loopControlStatements-tf-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@8m27s(right-to-left,141px);Logo Bottom Right 2@8m27s(right-to-left,142px);NX IB 3@8m27s(right-to-left,142px)"
378,s3://nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-loopControlStatements-tf-Telugu-V2-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/19-11-2020/19-11-2020-loopControlStatements-tf-Telugu-V2-720p_ibhlr.mp4,success,
379,s3://nw-studio-nkb-uploads/old/otg_prod/26-11-2020/19-11-2020-loopControlStatements-English-V1-720p-AnimatedLogo.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/26-11-2020/19-11-2020-loopControlStatements-English-V1-720p-AnimatedLogo_ibhlr.mp4,success,"Only IB HUbs@6m37s(right-to-left,69px);Logo Bottom Right 2@6m37s(right-to-left,69px);NX IB 3@6m37s(right-to-left,69px);Nxtwave With IB in Slide@6m38s(left-to-right,58px)"
380,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-Approaches to EntrepreneurshipPart 11-mngt-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-Approaches to EntrepreneurshipPart 11-mngt-Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m10s(right-to-left,17px);IB Co In Slide@0m10s(right-to-left,17px);Only IB HUbs@0m44s(right-to-left,274px);Logo Bottom Right 2@0m44s(right-to-left,275px);NX IB 3@0m44s(right-to-left,275px);Nxtwave With IB in Slide@0m45s(right-to-left,613px)"
381,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-approachesToEntrepreneurshipPart11-mngt-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-approachesToEntrepreneurshipPart11-mngt-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m19s(right-to-left,50px);IB Co In Slide@0m19s(right-to-left,50px);Only IB HUbs@0m39s(right-to-left,198px);Logo Bottom Right 2@0m39s(right-to-left,199px);NX IB 3@0m39s(right-to-left,199px);Nxtwave With IB in Slide@0m40s(right-to-left,567px)"
382,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-approachesToEntrepreneurshipPart11-mngt-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-approachesToEntrepreneurshipPart11-mngt-Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m10s(right-to-left,17px);IB Co In Slide@0m10s(right-to-left,17px);Only IB HUbs@0m44s(right-to-left,274px);Logo Bottom Right 2@0m44s(right-to-left,275px);NX IB 3@0m44s(right-to-left,275px);Nxtwave With IB in Slide@0m45s(right-to-left,613px)"
383,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-approachesToEntrepreneurshipPart11-mngt-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-approachesToEntrepreneurshipPart11-mngt-Telugu-V1-720p_ibhlr.mp4,success,
384,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-comparingStringsAndNamingVariables-tf-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-comparingStringsAndNamingVariables-tf-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@6m28s(right-to-left,87px);Logo Bottom Right 2@6m28s(right-to-left,937px);NX IB 3@6m28s(right-to-left,87px);Nxtwave With IB in Slide@6m29s(left-to-right,926px)"
385,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-comparingStringsAndNamingVariables-tf-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-comparingStringsAndNamingVariables-tf-Hindi-V1-720p_ibhlr.mp4,success,
386,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-comparingStringsAndNamingVariables-tf-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-comparingStringsAndNamingVariables-tf-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@3m32s(right-to-left,38px);Logo Bottom Right 2@3m32s(right-to-left,518px);NX IB 3@3m32s(right-to-left,38px);Nxtwave With IB in Slide@3m33s(left-to-right,507px)"
387,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-implementingKnnFromScratch-ai-ml-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-implementingKnnFromScratch-ai-ml-English-V1-720p_ibhlr.mp4,success,
388,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queueLibraryC-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queueLibraryC-cp-English-V1-720p_ibhlr.mp4,success,
389,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queueLibraryJava-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queueLibraryJava-cp-English-V1-720p_ibhlr.mp4,success,
390,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queueLibraryPython-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queueLibraryPython-cp-English-V1-720p_ibhlr.mp4,success,
391,s3://nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queues-cp-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/20-11-2020/20-11-2020-queues-cp-English-V1-720p_ibhlr.mp4,success,
392,s3://nw-studio-nkb-uploads/old/otg_prod/21-11-2020/21-11-2020-assignmentsWeek6&7-mngt-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-11-2020/21-11-2020-assignmentsWeek6&7-mngt-Telugu-V1-720p_ibhlr.mp4,success,"Medium IB HUbs Author In Slide@2m46s(bottom-to-top,87px);IB HUbs Full Screen@2m46s(bottom-to-top,87px);Medium IB HUbs Author In Slide@2m46s(bottom-to-top,207px);IB HUbs Full Screen@2m46s(bottom-to-top,207px);Medium IB HUbs Author In Slide@5m57s(bottom-to-top,215px);IB HUbs Full Screen@5m57s(bottom-to-top,214px);Medium IB HUbs Author In Slide@7m6s(bottom-to-top,87px);IB HUbs Full Screen@7m6s(bottom-to-top,88px);Medium IB HUbs Author In Slide@9m31s(bottom-to-top,38px);IB HUbs Full Screen@9m31s(bottom-to-top,38px);Medium IB HUbs Author In Slide@11m3s(bottom-to-top,15px);IB HUbs Full Screen@11m3s(bottom-to-top,16px)"
393,s3://nw-studio-nkb-uploads/old/otg_prod/21-11-2020/21-11-2020-assignmentsWeek6And7-mngt-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-11-2020/21-11-2020-assignmentsWeek6And7-mngt-English-V1-720p_ibhlr.mp4,success,"Medium IB HUbs Author In Slide@1m45s(top-to-bottom,169px);IB HUbs Full Screen@1m45s(top-to-bottom,168px);Medium IB HUbs Author In Slide@2m51s(bottom-to-top,168px);IB HUbs Full Screen@2m51s(bottom-to-top,168px);Medium IB HUbs Author In Slide@2m51s(bottom-to-top,160px);IB HUbs Full Screen@2m51s(bottom-to-top,160px);Medium IB HUbs Author In Slide@5m47s(bottom-to-top,58px);IB HUbs Full Screen@5m47s(bottom-to-top,57px);Medium IB HUbs Author In Slide@5m54s(bottom-to-top,25px);IB HUbs Full Screen@5m47s(bottom-to-top,28px);Medium IB HUbs Author In Slide@10m12s(bottom-to-top,20px);IB HUbs Full Screen@10m12s(bottom-to-top,20px);Medium IB HUbs Author In Slide@11m56s(bottom-to-top,232px)"
394,s3://nw-studio-nkb-uploads/old/otg_prod/21-11-2020/21-11-2020-assignmentsWeek6And7-mngt-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-11-2020/21-11-2020-assignmentsWeek6And7-mngt-Hindi-V1-720p_ibhlr.mp4,success,
